scraped_at,created_at,username,comment,likes
2025-12-10T14:28:01,2025-12-07T08:52:45,rhmthdyth99,Emng dongo si Bahlil👊👊👊,0
2025-12-10T14:28:01,2025-12-07T08:51:17,nrochmadona,Boikot Bahlul and friends!!!,0
2025-12-10T14:28:01,2025-12-07T08:50:48,ajiekhatamsi,Ga usah ngatur-ngatur lu 🐕‍🦺 @bahlillahadalia 💩🐷,0
2025-12-10T14:28:01,2025-12-07T08:50:42,prihatin_id,Apa cuma gua yg berdoa.. saat pemerintahan di gedung dpr.. semua kebar mati semua 😂 astgahfirullah,0
2025-12-10T14:28:01,2025-12-07T08:50:16,wahyuebiii,,0
2025-12-10T14:28:01,2025-12-07T08:49:23,omdidu0,bahlul stadium akhir,0
2025-12-10T14:28:01,2025-12-07T08:49:11,leak.barak.5,Emng bangsat dajjal 1 ini gk ada empatinya,0
2025-12-10T14:28:01,2025-12-07T08:49:07,indraa00_,Binatang kau,0
2025-12-10T14:28:01,2025-12-07T08:49:06,arief.ahidayt,tololnya ga ketolong,0
2025-12-10T14:28:01,2025-12-07T08:46:55,hartonochristiangirsang2514,@bahlillahadalia owalah udah ga ngasih bantuan malah buat yang aneh aneh,0
2025-12-10T14:28:01,2025-12-07T08:45:42,rzkyy.kyyy,"gabisa,jangan seenak jidat lo deh",0
2025-12-10T14:28:01,2025-12-07T08:44:13,sheila_munizah8791,Ada aja gebrakannya,0
2025-12-10T14:28:01,2025-12-07T08:43:55,imnita__,Gaada yg mau santet dia? Serius???,0
2025-12-10T14:28:01,2025-12-07T08:43:02,bagusagungprayogi,Kliatan bngt ambisinya,0
2025-12-10T14:28:01,2025-12-07T08:42:53,ayusantoso_,"KATA GW MAH KU DIEM, LIL! 👊",0
2025-12-10T14:28:01,2025-12-07T08:42:11,ritanovita,"Bengeut sia gebloh, ripuh weh ku jabatan dasar bengis dzolim biadaaaaaaaabbbb kamprettttttttt tengikkkk",0
2025-12-10T14:28:01,2025-12-07T08:41:06,_raaahra,Bahlol,0
2025-12-10T14:28:01,2025-12-07T08:40:40,callmyname_aimss,the real mereka beban negara 🤣🤣🤣,0
2025-12-10T14:28:01,2025-12-07T08:40:06,gilang_mutaqin.jr,Berisik lo Goblin,0
2025-12-10T14:28:01,2025-12-07T08:39:49,urgirls_cryy,emg rada tolol ini org,0
2025-12-10T14:28:01,2025-12-07T08:39:43,marl_goro,Pansi nyet😂,0
2025-12-10T14:28:01,2025-12-07T08:39:37,adiwa_fa,Nepal jilid 2 akan terjadi kalu ini terjadi,0
2025-12-10T14:28:01,2025-12-07T08:38:47,reza.alfa11,,0
2025-12-10T14:28:01,2025-12-07T08:37:52,alif_seiba,,0
2025-12-10T14:28:01,2025-12-07T08:37:06,deyus01,Gak usah. Yg ada isinya ntar kek modelan elu semua gak becus kerjanya,0
2025-12-10T14:28:01,2025-12-07T08:37:02,kueamandabandung,Bahlil ini kalo dineraka harus dibakar tusuk matanya ege,0
2025-12-10T14:28:01,2025-12-07T08:36:42,nani.soleha1995,Anomali !! Ya Allah turunkan azabmu skrg ke si Bahlil perusak ini sumpah enek bgt pengin aku acak2 mukanya,0
2025-12-10T14:28:01,2025-12-07T08:36:05,mhmmdibnu_133,goblok lengserin aja kaya gini,0
2025-12-10T14:28:01,2025-12-07T08:35:54,velanzr,🖕🖕🖕🖕,0
2025-12-10T14:28:01,2025-12-07T08:35:23,achmad_zakariaa01,@ikwanpskr_ @ygaceria_23 monggo komentar 😂😂,0
2025-12-10T14:28:01,2025-12-07T17:43:28,ikwanpskr_,@achmad_zakariaa01 Bahlil B nya apa  BAWOKKKKKKKKKKKKKKK,0
2025-12-10T14:28:01,2025-12-07T08:35:18,dika_mift,Mulai menyepelekan rakyaT,0
2025-12-10T14:28:01,2025-12-07T08:35:17,ragilfathurrohman_,wong ngacoo bae kien kihh,0
2025-12-10T14:28:01,2025-12-07T08:35:06,jordiandreska,kau yang bertele tele mulu setan,0
2025-12-10T14:28:01,2025-12-07T08:34:42,donny.nurcahyo,infone guys gruduk omahe bahlukll,0
2025-12-10T14:28:01,2025-12-07T08:31:52,adammaulana63,PEA NYA KEBANGETAN,0
2025-12-10T14:28:01,2025-12-07T08:31:44,ami.temmy,Ni orng nongol nongol nyari masalah aje anjing,0
2025-12-10T14:28:01,2025-12-07T08:31:12,muhmmdryzky_,Gaada malunya penjabat udh di beritain sampe ke luar,0
2025-12-10T14:28:01,2025-12-07T08:30:52,megaayuns,bisa diem ga lu,0
2025-12-10T14:28:01,2025-12-07T08:30:13,fahrulrvldi99,COTT OPET!,0
2025-12-10T14:28:01,2025-12-07T08:30:11,aether_raf,"Negeri ini lagi dilanda bencana di berbagai daerah, dia malah pencitraan lagi.",0
2025-12-10T14:28:01,2025-12-07T08:29:47,obey_batavia,Keturunan PeKai Riang gembira.,0
2025-12-10T14:28:01,2025-12-07T08:28:51,sindiywl,mikir we mun jelema mah,0
2025-12-10T14:28:01,2025-12-07T08:28:47,mhmdbagas_,Ampuunn dah😭😭,0
2025-12-10T14:28:01,2025-12-07T08:28:34,ahmedserizawa,HAYANG DI DURUK KU RAKYAT SIA GEDUNG DPR SAKALIAN JENG ISI NA,0
2025-12-10T14:28:01,2025-12-07T08:28:16,roweecepu24,Taeeeeeekkkk,0
2025-12-10T14:28:01,2025-12-07T08:27:28,babaulil,💩💩💩💩💩,0
2025-12-10T14:28:01,2025-12-07T08:27:19,kusumaandini_98,Indonesia kan ada tuh yg namanya membunuh tanpa menyentuh,0
2025-12-10T14:28:01,2025-12-07T08:27:19,andifinaldi,Tetap dipilih oleh rakyat dan calonnya hrs bebas dr parpol manapun,0
2025-12-10T14:28:01,2025-12-07T08:26:33,borderita1208,Sumpel mulutnya pake apa yak biar diem ni orang,0
2025-12-10T14:28:01,2025-12-07T08:26:01,gandi.arila_,myeeet,0
2025-12-10T14:28:01,2025-12-07T08:25:49,bozz1949,Bahlulll,0
2025-12-10T14:28:01,2025-12-07T08:25:00,dendasaputra,"Trs rakyat fungsinya utk apa?utk di bodohi gitu?jgn mikir duniawi aja pak,mikir juga akhirat",0
2025-12-10T14:28:01,2025-12-07T08:24:35,wildantriasmoro,Kalo rakyat udah muak bisa nyerang orang modelan kaya gini!,0
2025-12-10T14:28:01,2025-12-07T08:24:32,andstywn_0,,0
2025-12-10T14:28:01,2025-12-07T08:23:44,amrayyy55,Masukan neraka aja beliau ni,0
2025-12-10T14:28:01,2025-12-07T08:22:57,dyrenn_16,STOP BAYAR PAJAK KALO BEGITU👏,0
2025-12-10T14:28:01,2025-12-07T08:22:24,arviciousss,Bajingan,0
2025-12-10T14:28:01,2025-12-07T08:22:20,nanditarizkiaaa,Sinthingggg,0
2025-12-10T14:28:01,2025-12-07T08:21:52,muhtarom_mtrm,Keliatan btul wkwk paniknya,0
2025-12-10T14:28:01,2025-12-07T08:21:22,ryan_ghiyats_25,Bahlul💩,0
2025-12-10T14:28:01,2025-12-07T08:20:12,aisyaaash_,bahlil bahlul,0
2025-12-10T14:28:01,2025-12-07T08:19:50,mustahiq_rohman,Katanya negara demokrasi. Tapi kenapa demokrasinya ilang. Sbenarnya negara apa ini?,0
2025-12-10T14:28:01,2025-12-07T08:19:02,muchlisherdianto,RAIMU KOYOK KONTOL JANCOK,0
2025-12-10T14:28:01,2025-12-07T08:18:19,rashmandi1,ireng jgn bnyk tingkah,0
2025-12-10T14:28:01,2025-12-07T08:17:25,muhammadwahyualridho__,MUKA LU HITAM JELEK DEKIL BAHLIL ANJINGGG,0
2025-12-10T14:28:01,2025-12-07T08:16:07,thelsy_azb,😂😂😂 indonesia isinya pejabat error smua,0
2025-12-10T14:28:01,2025-12-07T08:15:36,avrilsalmania.ap,RAK USAAAH DO MILIHHH YA,0
2025-12-10T14:28:01,2025-12-07T08:14:31,doriahmad82,,0
2025-12-10T14:28:01,2025-12-07T08:13:33,arifpratama2323,Wah anjing ini pada takut . Rakyat sumatera bakal TDK memilih junjungan ny LG,0
2025-12-10T14:28:01,2025-12-07T08:13:21,radixalism,KNTHOLL,0
2025-12-10T14:28:01,2025-12-07T08:11:12,aldigeteo91,Yg bertele tele itu kalian taik,0
2025-12-10T14:28:01,2025-12-07T08:11:07,jasmineeprimaa,Ya gini kalo lebih mengutamakan kepentingan pribadi dari pada kepetingan rakyat nyaa...,0
2025-12-10T14:28:01,2025-12-07T08:10:57,eja_ceunah,Senang betul di demo si palkon ini,0
2025-12-10T14:28:01,2025-12-07T08:10:48,rrs.dwp,najisssss,0
2025-12-10T14:28:01,2025-12-07T08:09:33,amaliakhai,Heh jelek bisa diem g,0
2025-12-10T14:28:01,2025-12-07T08:09:33,clay.minor7,Kapan binatang ini di kubur,0
2025-12-10T14:28:01,2025-12-07T08:09:05,iwnprb,"Ga takut2nya kaya negara tetangga, nanti disuruh berenang dikali lu sama keluarga lu baru paham dah Lil!",0
2025-12-10T14:28:01,2025-12-07T08:08:22,rar.a9510,Diem lu bahlul! Gue lagi emosi.,0
2025-12-10T14:28:01,2025-12-07T08:07:38,sterwinlaenal,Raimuuu,0
2025-12-10T14:28:01,2025-12-07T08:07:36,rahmayanirtg_,Ya Allah 😢,0
2025-12-10T14:28:01,2025-12-07T08:07:35,bukanbuzzerr,AAPPPAANN DAH SI MONYET INI TIBA TIBA NGOMONG SOAL PILKADA DASAR GOBLOK @bahlillahadalia,0
2025-12-10T14:28:01,2025-12-07T08:07:31,haerviaen,ANJING,0
2025-12-10T14:28:01,2025-12-07T08:06:52,putra90122,😂😂,0
2025-12-10T14:28:01,2025-12-07T08:05:56,oxburhan,Ndase deloen wes koyok kontol,0
2025-12-10T14:28:01,2025-12-07T08:04:36,_ndriantama,opet ada aja gebrakannya,0
2025-12-10T14:28:01,2025-12-07T08:04:31,mandrid_,Biar apa begitu? Emang rakyat percaya?,0
2025-12-10T14:28:01,2025-12-07T08:03:46,nana_meyyyyy,Opet satu ini berulah mulu,0
2025-12-10T14:28:01,2025-12-07T08:03:22,dean_azure12,Goblin pikirannya y kayak gini,0
2025-12-10T14:28:01,2025-12-07T08:03:10,popon720,Hayooo... Tunggu aja rakyat turun tangan🔥🔥🔥,0
2025-12-10T14:28:01,2025-12-07T08:02:46,soendari2,Gilaa!!! Orang rakus ga akan berhenti sampai mulutnya di sumpal tanah!!,0
2025-12-10T14:28:01,2025-12-07T08:02:36,essenzo_darwoshop,Dan semoga nama dan foto anda sdh tdk ada dikartu suara dan baliho ..,0
2025-12-10T14:28:01,2025-12-07T08:02:23,aroswita_77,Semakin muaakk liat pemerintah sendirii.. muka Dajjal 👹,0
2025-12-10T14:28:01,2025-12-07T08:00:21,wadewa893,Isi otak nya kotoran..hatinya busuk.. ini mah,0
2025-12-10T14:28:01,2025-12-07T07:59:18,naufalunnabil_,pengen gua kencingin ni alien,0
2025-12-10T14:28:01,2025-12-07T07:58:24,_ilhmrfd,lol wkwkw🔥,0
2025-12-10T14:28:01,2025-12-07T07:58:07,uwiipd,"udh jelek, setres, idup lagi",0
2025-12-10T14:28:01,2025-12-07T07:57:59,aryapryg24,,0
2025-12-10T14:28:01,2025-12-07T07:57:28,addjji,Bahlil ANJING,0
2025-12-10T14:28:01,2025-12-07T07:57:18,adinistulyuki,,0
2025-12-10T14:28:01,2025-12-07T07:56:48,dedibkls,Sudah strateginya takut seluruh rakyat Indonesia tidak pilihnya.@prabowo @gerindra @mohmahfudmd @91agussubiyanto @listyosigitprabowo @najwashihab @mastercorbuzier,0
2025-12-10T14:28:01,2025-12-07T07:56:42,naufalunnabil_,hidup aja sendiri @bahlillahadalia,0
2025-12-10T14:28:01,2025-12-07T07:55:55,firmaansyhh__,PULU PULU PULU,0
2025-12-10T14:28:01,2025-12-07T07:55:25,waankr7,Kalau bener bisa kabakar besok gedung dpr,0
2025-12-10T14:28:01,2025-12-07T07:54:39,ziahahmady,Bukn saatnya tuyul lelucon,0
2025-12-10T14:28:01,2025-12-07T07:54:37,yusufngrh16,"Yaa biar gampang aja ga sih, orangnya diatur yang menang siapa",0
2025-12-10T14:28:01,2025-12-07T07:52:19,old_timersss,"Tidak perlu wakil rakyat, gak guna",0
2025-12-10T14:28:01,2025-12-07T07:51:57,mochamadakbarrr,Ucil ucil,0
2025-12-10T14:28:01,2025-12-07T07:51:46,3dy_devil,"Mendingan gag usah ada pemerintah😂😂😂, reformasi ulang",0
2025-12-10T14:28:01,2025-12-07T07:51:15,flo_litta,"Hahaha buru"" banget pak",0
2025-12-10T14:28:01,2025-12-07T07:49:51,nurulitanasution,Bubarkan dpr tangkap koruptor tikus berdasi termul dajjal jual negara.!!,0
2025-12-10T14:28:01,2025-12-07T07:49:24,naila.sbilaa,ngelunjak,0
2025-12-10T14:28:01,2025-12-07T07:48:07,ginbijik,@bahlillahadalia UDAH GILA LU LIL😂,0
2025-12-10T14:28:01,2025-12-07T07:47:06,deknugraha_01,"Pantesan jelek muka nya, ternyata cari pencitraan ditengah musibah. Udah ireng, jelek muka nya dan keras kepala",0
2025-12-10T14:28:01,2025-12-07T07:46:43,raiska.ka,Sumpah anjir gue gak butuh kalian,0
2025-12-10T14:28:01,2025-12-07T07:46:39,sripujoko06,💩,0
2025-12-10T14:28:01,2025-12-07T07:45:58,svcxma_,Gw pukulin lu Bahlil,0
2025-12-10T14:28:01,2025-12-07T07:43:21,wildan_laksamana,"Semakin menjadi"" buat korupsinya",0
2025-12-10T14:28:01,2025-12-07T07:43:07,wecansianturi_1605k,Bisa gak sih yang bayar pajak bukan rakyat tetapi yang menjabat di pemerintahan terlalu banyak yang di korup 😂😂😂,0
2025-12-10T14:28:01,2025-12-07T07:42:58,outofmind.grl,@bahlillahadalia banyakk bacottt kerja lu aja bertele tele bgsd,0
2025-12-10T14:28:01,2025-12-07T07:42:34,fir.fsyh,Ndas bungklon ki jancukkk,0
2025-12-10T14:28:01,2025-12-07T07:42:11,taopikhidayat24,Kenapa sih segala hal tentang rakyat di batasi?,0
2025-12-10T14:28:01,2025-12-07T07:42:03,duke.fixs,Kontol,0
2025-12-10T14:28:01,2025-12-07T07:41:23,alvinherjunot004,SI BAHLUL ENTE KMTL,0
2025-12-10T14:28:01,2025-12-07T07:40:16,h_0000100001,Harusnya dia diganti gak sih,0
2025-12-10T14:28:01,2025-12-07T07:40:03,_mhmdrvldi99,EDAN MNEH LIL,0
2025-12-10T14:28:01,2025-12-07T07:38:25,me_iamnobody,OPET,0
2025-12-10T14:28:01,2025-12-07T07:38:11,auliaaulh_,pepel🙌,0
2025-12-10T14:28:01,2025-12-07T07:38:08,nisaniii_94,Make nih orang,0
2025-12-10T14:28:01,2025-12-07T07:37:26,ngazezayet,@bahlillahadalia anda takut ya haha pejabat laknat moga amal ibadah anda gak terima sama Allah ya pak,0
2025-12-10T14:28:01,2025-12-07T07:37:21,chairunnisa_ghani,Emg si ajg,0
2025-12-10T14:28:01,2025-12-07T07:36:59,myjhon___,Agak lain kau @bahlillahadalia,0
2025-12-10T14:28:01,2025-12-07T07:36:48,adhi_subiantoro,"Bacot lu, bencana dulu di pikirin",0
2025-12-10T14:28:01,2025-12-07T07:36:11,yarautbah,🤯,0
2025-12-10T14:28:01,2025-12-07T07:36:10,sofyanpratamaaa,Ngentot emang Dajjal kecil ini,0
2025-12-10T14:28:01,2025-12-07T07:35:32,bqzima,Si ajg ASTAGFIRULLAH,0
2025-12-10T14:28:01,2025-12-07T07:34:49,miftahulhadityass,"@bahlillahadalia mending mundur , dan orang indo kaga ada yang percaya sama lu harusnya lu malu",0
2025-12-10T14:28:01,2025-12-07T07:33:28,alisibro51,,0
2025-12-10T14:28:01,2025-12-07T07:33:00,vivianintania,Diyemmmm,0
2025-12-10T14:28:01,2025-12-07T07:32:41,thia.nanda,Dia kenapa?,0
2025-12-10T14:28:01,2025-12-07T07:32:09,wahyu_nurhidayat18,Enak bangat njir ini orang kalo di ludahin,0
2025-12-10T14:28:01,2025-12-07T07:30:03,alwi_jie,mulut mu..... gue aja uda bosan lihat lho,0
2025-12-10T14:28:01,2025-12-07T07:29:46,mlnaputraa,Pom mini keling,0
2025-12-10T14:28:01,2025-12-07T07:28:50,dustlog.28,Panik gak? Panik gak? PANIK LAH MASA ENGGAK!🔥,0
2025-12-10T14:28:01,2025-12-07T07:28:27,bayuanggriawan93,Oh ini yang katanya yang ngikutin sunnah nabi...,0
2025-12-10T14:28:01,2025-12-07T07:26:36,setiawanche,Makin nglunjakk ajja ni manusia setengah bangsat satu ini....dasar UJung roll on,0
2025-12-10T14:28:01,2025-12-07T07:26:35,rjm_remap_ecu,Biadap,0
2025-12-10T14:28:01,2025-12-07T07:26:01,sultanrz_,Ada aja gebrakan nya goblin,0
2025-12-10T14:28:01,2025-12-07T07:24:44,nrzfyan,Opet opet,0
2025-12-10T14:28:01,2025-12-07T07:24:39,m.alfian0923,Lihat muka nya melebihi najis dari anjing nih orang,0
2025-12-10T14:28:01,2025-12-07T07:23:19,budiyulianto05,Harus banget di bahas skr !!!,0
2025-12-10T14:28:01,2025-12-07T07:21:39,dacon_allin,percuma reformasi 98🕵sistim suharto mau diaktiv lagi.emang mau pdip perjuakan reformasi merubah sistim negara udah berjalan sampai skrg.🧐🤦‍♂️,0
2025-12-10T14:28:01,2025-12-07T07:21:30,lintangcayrah,"wong edan ,bauh mulutmu busuk",0
2025-12-10T14:28:01,2025-12-07T07:21:15,maluvicut,Ni org sumpah ngeselin bgt. gw sumpahin meninggal juga ni org ah,0
2025-12-10T14:28:01,2025-12-07T07:21:10,fahmif_96,Dia mulai cemas rakyat sudah pinter 😂,0
2025-12-10T14:28:01,2025-12-07T07:20:18,bastiar_gundelgrungebtlkosong,Jadi ini alasan dia ga mau d pilih rakyat kalau gitu bubarin DPR dong suruh dia cari manusia untk mengurus dia,0
2025-12-10T14:28:01,2025-12-07T07:19:33,nuraisyahaprilliani,Ini org kaga keseret banjir aja si,0
2025-12-10T14:28:01,2025-12-07T07:18:47,ida149705,"Asbun asbun,, anak buah tu urus bos lagi kena bencana tu, jng ngawur sa tiap kerjanya",0
2025-12-10T14:28:01,2025-12-07T07:18:03,septa_chandra1,ini bukti kalo dajjal itu ada,0
2025-12-10T14:28:01,2025-12-07T07:18:01,arifback11,kling anjng ank hrm,0
2025-12-10T14:28:01,2025-12-07T07:18:00,andiismamahmuddd,Ya allaah panggil org ini ya allah,0
2025-12-10T14:28:01,2025-12-07T07:17:50,herurohmawan,Bahlil lagi aja . Riset ga sih yg satu ini,0
2025-12-10T14:28:01,2025-12-07T07:16:33,_ipeeeh,Bahlul bahlul,0
2025-12-10T14:28:01,2025-12-07T07:14:26,aj_rian91,Muka TOLOL KO BISA YA DI PILIH JD MENTRI,0
2025-12-10T14:28:01,2025-12-07T07:14:21,ramdeny11,Kya nya bahlil ini mau di nepalkan,0
2025-12-10T14:28:01,2025-12-07T07:13:43,shdaanna,,0
2025-12-10T14:28:01,2025-12-07T07:13:02,chamdani73,Justru kita maunya anggota DPR/D melalui ujian negara🙌 bukan melalu parTai semua😢🙌,0
2025-12-10T14:28:01,2025-12-07T07:12:00,rindha_rindhut,"Menengo, ragagas pemilu intine rakyat wes wegah milih sopo2 kecuali pemerintah le jujur ro beloo rakyat e",0
2025-12-10T14:28:01,2025-12-07T07:11:40,juni.sapranuddin,mang anjng,0
2025-12-10T14:28:01,2025-12-07T21:17:57,hermasmoses,@juni.sapranuddin sabar @regohayatbudaya @dedii_firmansyah,0
2025-12-10T14:28:01,2025-12-07T07:10:26,siindra_21,piomongen wae ie jelema teh,0
2025-12-10T14:28:01,2025-12-07T07:09:42,arifiyantoteguhh,,0
2025-12-10T14:28:01,2025-12-07T07:08:25,muhammadanwar016,Mendem yake wong iki kii !,0
2025-12-10T14:28:01,2025-12-07T07:07:48,zu.lkifli8959,bahlul.. bacot,0
2025-12-10T14:28:01,2025-12-07T07:07:24,warno_adjah,,0
2025-12-10T14:28:01,2025-12-07T07:07:18,aqwalmufti,😂,0
2025-12-10T14:28:01,2025-12-07T07:06:28,hmatalata,"Suka2 Klian aj, atur dh negara ini kn punya kau",0
2025-12-10T14:28:01,2025-12-07T07:06:01,pnc.08,Item bangsat,0
2025-12-10T14:28:01,2025-12-07T07:02:59,mfiqrihaiqalnirwan,@bahlillahadalia turun miki dari jabatan ta baga baga ki bah,0
2025-12-10T14:28:01,2025-12-07T07:01:42,duwi_vqfit,Stop bayar pajak 👏👏👏😍,0
2025-12-10T14:28:01,2025-12-07T07:01:10,ryanaryan70,GOUVERNMENT HOOKER TAI,0
2025-12-10T14:28:01,2025-12-07T07:01:00,beez_chruger,Nadjees,0
2025-12-10T14:28:01,2025-12-07T07:00:36,ad.yorga,"Kalian tau gak semua akar permasalahan ini dari mana ? Dari pemilih tolol Indonesia yg gak bisa membedakan dan membandingkan kapabilitas, kualitas dan buta politik nya mereka, kemakan gimick² kampanye artis, dan tau lah ya kan IQ orang Indonesia hampir sama kayak gorila loh dikit lagi, gampang ditololin, intinya 58% pemilih itu sudah dipastikan TOLOL, DUNGU, GOBLOK, BUTA POLITIK nya udah berada di level yg bahkan kita gak pernah bayangkan manusia mau di bodohi dengan fakta dilapangan yg sudah ada.",0
2025-12-10T14:28:01,2025-12-07T06:54:17,rhippox,"mending tangani dulu itu bencana, dan mending anda mundur dr jabatan",0
2025-12-10T14:28:01,2025-12-07T06:54:14,fa.rahha,"ESDM ESDM aja kaleee, kaya udah oke aja",0
2025-12-10T14:28:01,2025-12-07T06:53:40,_rwdie,Kontol emng ini manusia,0
2025-12-10T14:28:01,2025-12-07T06:52:43,fernando.93_,Cocok di hantam kayak di nepal si keling,0
2025-12-10T14:28:01,2025-12-07T06:52:04,tubagus_nur_ismail,,0
2025-12-10T14:28:01,2025-12-07T06:50:27,ayah_ayiq,EL EL serah lu dah,2
2025-12-10T14:28:01,2025-12-07T06:50:12,awal9852,Bahlil bahlil ada aj omingan lu. Emng PR lu jelek banget,0
2025-12-10T14:28:01,2025-12-07T06:49:28,_h3ndrik_,🔥🔥🔥,0
2025-12-10T14:28:01,2025-12-07T06:48:26,daraayasmine,Si jelek ni ada aja gebrakannya,0
2025-12-10T14:28:01,2025-12-08T08:52:26,cahyadi_ahmad,@daraayasmine kopling angkot....😂😂😂😂,0
2025-12-10T14:28:01,2025-12-07T06:48:15,iwanwanzx,Lg bencana msih sempat Mikir pilkada 😂😂😂kocakkkk,0
2025-12-10T14:28:01,2025-12-07T06:46:52,tirta.damma,PEJABAT KORUP @bahlillahadalia MALAH PETINGKAH. NGGATHELI.,0
2025-12-10T14:28:01,2025-12-07T06:46:01,razrahfarahastuti,Takut ga di pilih rakyat sihhh ya udah bobrok kerjanya bobrok pikirannya bobrok keputusannya BOBROK BANGET SIH PAK @m.f_aldiansyah 😂😂😂 capek liat bapak ini sumpah,0
2025-12-10T14:28:01,2025-12-07T06:44:07,lagilagiegi,Lil Bahlil,0
2025-12-10T14:28:01,2025-12-07T06:39:30,rizkimuhammadsaleh,Ga punya pikiran lu,0
2025-12-10T14:28:01,2025-12-07T06:38:11,eqqyrizky,Diem dulu bisa ga 🤬,0
2025-12-10T14:28:01,2025-12-07T06:37:12,farhanahay65,Kenapa presiden mau memilih Mentri setolol ini apakah dia titipan dari presiden sebelumnya atau gmana pecat lah ini si tolol ini,0
2025-12-10T14:28:01,2025-12-07T06:37:03,xsweet_choco,udah kagak cakep banyak tingkah 🙌,0
2025-12-10T14:28:01,2025-12-07T06:36:29,growlogict_,baabi kau bahlel,0
2025-12-10T14:28:01,2025-12-07T06:33:34,anggapram20_,Kok makin tll,0
2025-12-10T14:28:01,2025-12-07T06:31:33,ayusartika115,"Orang lg kena musibah, masih sibuk mikir pemilu",0
2025-12-10T14:28:01,2025-12-07T06:31:19,yuu_0309999,"Pingin cpt"" indonesia mati kan?",0
2025-12-10T14:28:01,2025-12-07T06:31:03,umidarozah_,Pgn nyentil ginjalnya bgt ihh gemess @rizkafauuu,0
2025-12-10T14:28:01,2025-12-07T06:30:27,bimajkusuma,DPR sama PEJABAT sama saja!!!,0
2025-12-10T14:28:01,2025-12-07T06:30:17,adityaakholis,,0
2025-12-10T14:28:01,2025-12-07T06:29:36,mnurilham1,Goblok,0
2025-12-10T14:28:01,2025-12-07T06:28:49,yudii.frastian,Yg digini di bilang presiden pintar?,0
2025-12-10T14:28:01,2025-12-07T06:28:03,aghydeviany,Sekaligus buat negara sendiri aja lo sana gak gunaaaaaaa!!!!,0
2025-12-10T14:28:01,2025-12-07T06:27:36,alannuey,OPET,0
2025-12-10T14:28:01,2025-12-07T06:27:24,rapndka_,jmbt lil,0
2025-12-10T14:28:01,2025-12-07T06:26:46,yudharizab,Emng kntl lu ya!!! @bahlillahadalia,0
2025-12-10T14:28:01,2025-12-07T06:24:59,zen.zainii,TOLOL,0
2025-12-10T14:28:01,2025-12-07T06:23:38,kusuma_denis69,"@bahlillahadalia elu mah banyak omong, kerja gk bener",0
2025-12-10T14:28:01,2025-12-07T06:23:29,tam.sasmita,Ohh maksudnya pilkada ..dipilih oleh rampok...,0
2025-12-10T14:28:01,2025-12-07T06:23:22,rizqieakbarpurwanto,😂😂😂 pemerintah makin t41 apalagi dia😂😂😂,0
2025-12-10T14:28:01,2025-12-07T06:22:31,rfldrmdni_,Tambang ilegal noh urusinn,1
2025-12-10T14:28:01,2025-12-07T06:22:24,412ainn,Iniii bocilll nyari gara gara muluu perasaan,0
2025-12-10T14:28:01,2025-12-07T06:21:47,anindita173__,"Hahhahaha yaahhh kena mental ama rakyat huuuuu takut lu ya makanya usul bgtu 😂
tiati bahlul entar bsa nyulut api yg blm padam 😁",0
2025-12-10T14:28:01,2025-12-07T06:21:01,jumiati_j.k,Cuman mau bilang GILAAAA..bener“ gila hidup dalam sistem kapitalis……..Gilaaa,0
2025-12-10T14:28:01,2025-12-07T06:20:33,hanjarakjatbiasa,"Pemilu langsung aja bisa dimanipulasi apalagi sama dprd, bubar udah negara ini",3
2025-12-10T14:28:01,2025-12-07T06:18:53,arinsantyka,gak ada otak,0
2025-12-10T14:28:01,2025-12-07T06:18:36,widodoas_,suara kalian dianggap bertele tele kocak wkwkw,0
2025-12-10T14:28:01,2025-12-07T06:17:38,artha.i1130,Golkar kan sarang bajingan tuh,0
2025-12-10T14:28:01,2025-12-07T06:17:37,_viiiiieeeee,"Udah pakkk, anda ini sdh msk slh 1 sumber masalah rakyat,  jgn di tambahi lg, benerin kinerja anda aj , yg katanya presiden anda ini pintar kan......ntah pintar yg mana",0
2025-12-10T14:28:01,2025-12-07T06:15:48,adhittia__,nih monyet berulah mulu dah,0
2025-12-10T14:28:01,2025-12-07T06:15:43,dmodtari,"Salah satu sumber masalah negara. Nyesel, kenapa kmrn demo bukan dia aja yg dicari. Aman termul2.",0
2025-12-10T14:28:01,2025-12-07T06:14:53,widiyaisnainisyah20,Bahlil asudahlah,0
2025-12-10T14:28:01,2025-12-07T06:14:14,farid.lana,@bahlillahadalia jembod,0
2025-12-10T14:28:01,2025-12-07T06:14:08,kucingkuncung,Si jelek ini bener2 dah,0
2025-12-10T14:28:01,2025-12-07T06:13:38,70v1_bisadilewati,Bawaannya mau nimpuk aja kalo liat mahluk ini,0
2025-12-10T14:28:01,2025-12-07T06:11:46,ichsandahrul,"Udh lh jelek fisik, jelek akhlak juga",0
2025-12-10T14:28:01,2025-12-07T06:11:17,nurha5h,JUSTRU RAKYAT LEBIH SETUJU KALAU MENTERI DI PILIH RAKYAT. Biar ga ada bagi2 jabatan.,0
2025-12-10T14:28:01,2025-12-07T06:10:28,lukitag,,0
2025-12-10T14:28:01,2025-12-07T06:10:10,tatung.2,Dalam benak pikiran nya sangat rakus kekuasaan,0
2025-12-10T14:28:01,2025-12-07T06:10:08,sekar_jagad_gemilang,Ndasmuuuu lul,0
